time,current,total_pv,total_user,online_anchor
2026-05-09 21:03:49,1387,2274,2274,1387
2026-05-09 21:03:49,1794,3001,3001,1794
2026-05-09 21:03:51,1563,2584,2584,1563
2026-05-09 21:03:54,1563,2584,2584,1563
2026-05-09 21:03:56,2084,3603,3603,2084
2026-05-09 21:04:06,1979,3405,3405,1979
2026-05-09 21:04:08,2234,3993,3993,2234
2026-05-09 21:04:10,2322,4200,4200,2322
2026-05-09 21:04:14,2084,3603,3603,2084
2026-05-09 21:04:18,2190,3893,3893,2190
2026-05-09 21:04:24,2400,4405,4405,2400
2026-05-09 21:04:34,2484,4770,4770,2484
2026-05-09 21:04:38,2484,4770,4770,2484
2026-05-09 21:04:40,2400,4405,4405,2400
2026-05-09 21:04:43,2484,4770,4770,2484
2026-05-09 21:04:44,2484,4770,4770,2484
2026-05-09 21:04:56,2616,5141,5141,2616
2026-05-09 21:05:00,2686,5450,5450,2686
2026-05-09 21:05:02,2616,5141,5141,2616
2026-05-09 21:05:04,2744,5675,5675,2744
2026-05-09 21:05:08,2686,5450,5450,2686
2026-05-09 21:05:10,2884,6103,6103,2884
2026-05-09 21:05:16,2903,6233,6233,2903
2026-05-09 21:05:22,2884,6103,6103,2884
2026-05-09 21:05:32,2973,6582,6582,2973
2026-05-09 21:05:38,3123,7160,7160,3123
2026-05-09 21:05:40,3123,7160,7160,3123
2026-05-09 21:05:42,3203,7405,7405,3203
2026-05-09 21:05:48,3329,7766,7766,3329
2026-05-09 21:05:58,3203,7405,7405,3203
2026-05-09 21:06:08,3511,8364,8364,3511
2026-05-09 21:06:12,3123,7160,7160,3123
2026-05-09 21:06:14,3203,7405,7405,3203
2026-05-09 21:06:18,3411,8071,8071,3411
2026-05-09 21:06:20,3511,8364,8364,3511
2026-05-09 21:06:28,3649,8855,8855,3649
2026-05-09 21:06:30,3649,8855,8855,3649
2026-05-09 21:06:38,3803,9395,9395,3803
2026-05-09 21:06:42,4005,1.0万,1万+,4005
2026-05-09 21:06:44,4068,1.0万,1万+,4068
2026-05-09 21:06:46,4134,1.0万,1万+,4134
